market_ticker,result,event_resolution_time_iso
KXBTCD-25MAY1514-T105249.99,no,
KXBTCD-25MAY1514-T104999.99,no,
KXBTCD-25MAY1514-T104749.99,no,
KXBTCD-25MAY1514-T104499.99,no,
KXBTCD-25MAY1514-T104249.99,no,
KXBTCD-25MAY1514-T103999.99,no,
KXBTCD-25MAY1514-T103749.99,yes,
KXBTCD-25MAY1514-T103499.99,yes,
KXBTCD-25MAY1514-T103249.99,yes,
KXBTCD-25MAY1514-T102999.99,yes,
KXBTCD-25MAY1514-T102749.99,yes,
KXBTCD-25MAY1514-T102499.99,yes,
KXBTCD-25MAY1514-T102249.99,yes,
KXBTCD-25MAY1514-T101999.99,yes,
KXBTCD-25MAY1514-T99999.99,yes,
KXBTCD-25MAY1514-T99749.99,yes,
KXBTCD-25MAY1514-T99499.99,yes,
KXBTCD-25MAY1514-T99249.99,yes,
KXBTCD-25MAY1514-T98999.99,yes,
KXBTCD-25MAY1514-T98749.99,yes,
KXBTCD-25MAY1514-T98499.99,yes,
KXBTCD-25MAY1514-T98249.99,yes,
KXBTCD-25MAY1514-T101749.99,yes,
KXBTCD-25MAY1514-T101499.99,yes,
KXBTCD-25MAY1514-T101249.99,yes,
KXBTCD-25MAY1514-T100999.99,yes,
KXBTCD-25MAY1514-T100749.99,yes,
KXBTCD-25MAY1514-T100499.99,yes,
KXBTCD-25MAY1514-T100249.99,yes,
KXBTCD-25MAY1514-T97999.99,yes,
KXBTCD-25MAY1514-T97749.99,yes,
KXBTCD-25MAY1514-T97499.99,yes,
KXBTCD-25MAY1514-T97249.99,yes,
KXBTCD-25MAY1514-T96999.99,yes,
KXBTCD-25MAY1514-T96749.99,yes,
KXBTCD-25MAY1514-T96499.99,yes,
KXBTCD-25MAY1514-T96249.99,yes,
KXBTCD-25MAY1514-T95999.99,yes,
KXBTCD-25MAY1514-T95749.99,yes,
KXBTCD-25MAY1514-T95499.99,yes,
KXBTCD-25MAY1514-T95249.99,yes,
KXBTCD-25MAY1514-T94999.99,yes,
KXBTCD-25MAY1514-T94749.99,yes,
KXBTCD-25MAY1514-T94499.99,yes,
KXBTCD-25MAY1514-T94249.99,yes,
KXBTCD-25MAY1514-T93999.99,yes,
KXBTCD-25MAY1514-T93749.99,yes,
KXBTCD-25MAY1513-T112249.99,no,
KXBTCD-25MAY1513-T111999.99,no,
KXBTCD-25MAY1513-T111749.99,no,
KXBTCD-25MAY1513-T111499.99,no,
KXBTCD-25MAY1513-T111249.99,no,
KXBTCD-25MAY1513-T110999.99,no,
KXBTCD-25MAY1513-T110749.99,no,
KXBTCD-25MAY1513-T110499.99,no,
KXBTCD-25MAY1513-T110249.99,no,
KXBTCD-25MAY1513-T109999.99,no,
KXBTCD-25MAY1513-T109749.99,no,
KXBTCD-25MAY1513-T109499.99,no,
KXBTCD-25MAY1513-T109249.99,no,
KXBTCD-25MAY1513-T108999.99,no,
KXBTCD-25MAY1513-T108749.99,no,
KXBTCD-25MAY1513-T108499.99,no,
KXBTCD-25MAY1513-T108249.99,no,
KXBTCD-25MAY1513-T107999.99,no,
KXBTCD-25MAY1513-T107749.99,no,
KXBTCD-25MAY1513-T107499.99,no,
KXBTCD-25MAY1513-T107249.99,no,
KXBTCD-25MAY1513-T106999.99,no,
KXBTCD-25MAY1513-T106749.99,no,
KXBTCD-25MAY1513-T106499.99,no,
KXBTCD-25MAY1513-T106249.99,no,
KXBTCD-25MAY1513-T105999.99,no,
KXBTCD-25MAY1513-T105749.99,no,
KXBTCD-25MAY1513-T105499.99,no,
KXBTCD-25MAY1513-T105249.99,no,
KXBTCD-25MAY1513-T104999.99,no,
KXBTCD-25MAY1513-T104749.99,no,
KXBTCD-25MAY1513-T104499.99,no,
KXBTCD-25MAY1513-T104249.99,no,
KXBTCD-25MAY1513-T103999.99,no,
KXBTCD-25MAY1513-T103749.99,yes,
KXBTCD-25MAY1513-T103499.99,yes,
KXBTCD-25MAY1513-T103249.99,yes,
KXBTCD-25MAY1513-T102999.99,yes,
KXBTCD-25MAY1513-T102749.99,yes,
KXBTCD-25MAY1513-T102499.99,yes,
KXBTCD-25MAY1513-T102249.99,yes,
KXBTCD-25MAY1513-T101999.99,yes,
KXBTCD-25MAY1513-T101749.99,yes,
KXBTCD-25MAY1513-T101499.99,yes,
KXBTCD-25MAY1513-T101249.99,yes,
KXBTCD-25MAY1513-T100999.99,yes,
KXBTCD-25MAY1513-T100749.99,yes,
KXBTCD-25MAY1513-T100499.99,yes,
KXBTCD-25MAY1513-T99999.99,yes,
KXBTCD-25MAY1513-T99749.99,yes,
KXBTCD-25MAY1513-T99499.99,yes,
KXBTCD-25MAY1513-T99249.99,yes,
KXBTCD-25MAY1513-T98999.99,yes,
KXBTCD-25MAY1513-T98749.99,yes,
KXBTCD-25MAY1513-T98499.99,yes,
KXBTCD-25MAY1513-T98249.99,yes,
KXBTCD-25MAY1513-T97999.99,yes,
KXBTCD-25MAY1513-T97749.99,yes,
KXBTCD-25MAY1513-T97499.99,yes,
KXBTCD-25MAY1513-T97249.99,yes,
KXBTCD-25MAY1513-T96999.99,yes,
KXBTCD-25MAY1513-T96749.99,yes,
KXBTCD-25MAY1513-T96499.99,yes,
KXBTCD-25MAY1513-T100249.99,yes,
KXBTCD-25MAY1513-T96249.99,yes,
KXBTCD-25MAY1513-T95999.99,yes,
KXBTCD-25MAY1513-T95749.99,yes,
KXBTCD-25MAY1513-T95499.99,yes,
KXBTCD-25MAY1513-T95249.99,yes,
KXBTCD-25MAY1513-T94999.99,yes,
KXBTCD-25MAY1513-T94749.99,yes,
KXBTCD-25MAY1513-T94499.99,yes,
KXBTCD-25MAY1513-T94249.99,yes,
KXBTCD-25MAY1513-T93999.99,yes,
KXBTCD-25MAY1513-T93749.99,yes,
KXBTCD-25MAY1512-T112249.99,no,
KXBTCD-25MAY1512-T111999.99,no,
KXBTCD-25MAY1512-T111749.99,no,
KXBTCD-25MAY1512-T111499.99,no,
KXBTCD-25MAY1512-T111249.99,no,
KXBTCD-25MAY1512-T110999.99,no,
KXBTCD-25MAY1512-T110749.99,no,
KXBTCD-25MAY1512-T110499.99,no,
KXBTCD-25MAY1512-T110249.99,no,
KXBTCD-25MAY1512-T109999.99,no,
KXBTCD-25MAY1512-T109749.99,no,
KXBTCD-25MAY1512-T109499.99,no,
KXBTCD-25MAY1512-T109249.99,no,
KXBTCD-25MAY1512-T108999.99,no,
KXBTCD-25MAY1512-T108749.99,no,
KXBTCD-25MAY1512-T108499.99,no,
KXBTCD-25MAY1512-T108249.99,no,
KXBTCD-25MAY1512-T107999.99,no,
KXBTCD-25MAY1512-T107749.99,no,
KXBTCD-25MAY1512-T107499.99,no,
KXBTCD-25MAY1512-T107249.99,no,
KXBTCD-25MAY1512-T106999.99,no,
KXBTCD-25MAY1512-T106749.99,no,
KXBTCD-25MAY1512-T106499.99,no,
KXBTCD-25MAY1512-T106249.99,no,
KXBTCD-25MAY1512-T105999.99,no,
KXBTCD-25MAY1512-T105749.99,no,
KXBTCD-25MAY1512-T105499.99,no,
KXBTCD-25MAY1512-T105249.99,no,
KXBTCD-25MAY1512-T104999.99,no,
KXBTCD-25MAY1512-T104749.99,no,
KXBTCD-25MAY1512-T104499.99,no,
KXBTCD-25MAY1512-T104249.99,no,
KXBTCD-25MAY1512-T103999.99,no,
KXBTCD-25MAY1512-T99999.99,yes,
KXBTCD-25MAY1512-T103749.99,no,
KXBTCD-25MAY1512-T103499.99,no,
KXBTCD-25MAY1512-T103249.99,yes,
KXBTCD-25MAY1512-T102999.99,yes,
KXBTCD-25MAY1512-T102749.99,yes,
KXBTCD-25MAY1512-T102499.99,yes,
KXBTCD-25MAY1512-T102249.99,yes,
KXBTCD-25MAY1512-T101999.99,yes,
KXBTCD-25MAY1512-T101749.99,yes,
KXBTCD-25MAY1512-T101499.99,yes,
KXBTCD-25MAY1512-T101249.99,yes,
KXBTCD-25MAY1512-T100999.99,yes,
KXBTCD-25MAY1512-T100749.99,yes,
KXBTCD-25MAY1512-T100499.99,yes,
KXBTCD-25MAY1512-T100249.99,yes,
KXBTCD-25MAY1512-T99749.99,yes,
KXBTCD-25MAY1512-T99499.99,yes,
KXBTCD-25MAY1512-T99249.99,yes,
KXBTCD-25MAY1512-T98999.99,yes,
KXBTCD-25MAY1512-T98749.99,yes,
KXBTCD-25MAY1512-T98499.99,yes,
KXBTCD-25MAY1512-T98249.99,yes,
KXBTCD-25MAY1512-T97999.99,yes,
KXBTCD-25MAY1512-T97749.99,yes,
KXBTCD-25MAY1512-T97499.99,yes,
KXBTCD-25MAY1512-T97249.99,yes,
KXBTCD-25MAY1512-T96999.99,yes,
KXBTCD-25MAY1512-T96749.99,yes,
KXBTCD-25MAY1512-T96499.99,yes,
KXBTCD-25MAY1512-T96249.99,yes,
KXBTCD-25MAY1512-T95999.99,yes,
KXBTCD-25MAY1512-T95749.99,yes,
KXBTCD-25MAY1512-T95499.99,yes,
KXBTCD-25MAY1512-T95249.99,yes,
KXBTCD-25MAY1512-T94999.99,yes,
KXBTCD-25MAY1512-T94749.99,yes,
KXBTCD-25MAY1512-T94499.99,yes,
KXBTCD-25MAY1512-T94249.99,yes,
KXBTCD-25MAY1512-T93999.99,yes,
KXBTCD-25MAY1512-T93749.99,yes,
KXBTCD-25MAY1511-T112249.99,no,
KXBTCD-25MAY1511-T111999.99,no,
KXBTCD-25MAY1511-T111749.99,no,
KXBTCD-25MAY1511-T111499.99,no,
KXBTCD-25MAY1511-T111249.99,no,
KXBTCD-25MAY1511-T110999.99,no,
KXBTCD-25MAY1511-T110749.99,no,
KXBTCD-25MAY1511-T110499.99,no,
KXBTCD-25MAY1511-T110249.99,no,
KXBTCD-25MAY1511-T109999.99,no,
KXBTCD-25MAY1511-T109749.99,no,
KXBTCD-25MAY1511-T109499.99,no,
KXBTCD-25MAY1511-T109249.99,no,
KXBTCD-25MAY1511-T108999.99,no,
KXBTCD-25MAY1511-T108749.99,no,
KXBTCD-25MAY1511-T108499.99,no,
KXBTCD-25MAY1511-T108249.99,no,
KXBTCD-25MAY1511-T107999.99,no,
KXBTCD-25MAY1511-T107749.99,no,
KXBTCD-25MAY1511-T107499.99,no,
KXBTCD-25MAY1511-T107249.99,no,
KXBTCD-25MAY1511-T106999.99,no,
KXBTCD-25MAY1511-T106749.99,no,
KXBTCD-25MAY1511-T106499.99,no,
KXBTCD-25MAY1511-T106249.99,no,
KXBTCD-25MAY1511-T105999.99,no,
KXBTCD-25MAY1511-T105749.99,no,
KXBTCD-25MAY1511-T105499.99,no,
KXBTCD-25MAY1511-T105249.99,no,
KXBTCD-25MAY1511-T104999.99,no,
KXBTCD-25MAY1511-T104749.99,no,
KXBTCD-25MAY1511-T104499.99,no,
KXBTCD-25MAY1511-T104249.99,no,
KXBTCD-25MAY1511-T103999.99,no,
KXBTCD-25MAY1511-T103749.99,no,
KXBTCD-25MAY1511-T103499.99,no,
KXBTCD-25MAY1511-T103249.99,no,
KXBTCD-25MAY1511-T102999.99,no,
KXBTCD-25MAY1511-T102749.99,no,
KXBTCD-25MAY1511-T102499.99,no,
KXBTCD-25MAY1511-T102249.99,no,
KXBTCD-25MAY1511-T101999.99,no,
KXBTCD-25MAY1511-T101749.99,yes,
KXBTCD-25MAY1511-T99999.99,yes,
KXBTCD-25MAY1511-T99749.99,yes,
KXBTCD-25MAY1511-T99499.99,yes,
KXBTCD-25MAY1511-T99249.99,yes,
KXBTCD-25MAY1511-T98999.99,yes,
KXBTCD-25MAY1511-T98749.99,yes,
KXBTCD-25MAY1511-T98499.99,yes,
KXBTCD-25MAY1511-T98249.99,yes,
KXBTCD-25MAY1511-T101499.99,yes,
KXBTCD-25MAY1511-T101249.99,yes,
KXBTCD-25MAY1511-T100999.99,yes,
KXBTCD-25MAY1511-T100749.99,yes,
KXBTCD-25MAY1511-T100499.99,yes,
KXBTCD-25MAY1511-T100249.99,yes,
KXBTCD-25MAY1511-T97999.99,yes,
KXBTCD-25MAY1511-T97749.99,yes,
KXBTCD-25MAY1511-T97499.99,yes,
KXBTCD-25MAY1511-T97249.99,yes,
KXBTCD-25MAY1511-T96999.99,yes,
KXBTCD-25MAY1511-T96749.99,yes,
KXBTCD-25MAY1511-T96499.99,yes,
KXBTCD-25MAY1511-T96249.99,yes,
KXBTCD-25MAY1511-T95999.99,yes,
KXBTCD-25MAY1511-T95749.99,yes,
KXBTCD-25MAY1511-T95499.99,yes,
KXBTCD-25MAY1511-T95249.99,yes,
KXBTCD-25MAY1511-T94999.99,yes,
KXBTCD-25MAY1511-T94749.99,yes,
KXBTCD-25MAY1511-T94499.99,yes,
KXBTCD-25MAY1511-T94249.99,yes,
KXBTCD-25MAY1511-T93999.99,yes,
KXBTCD-25MAY1511-T93749.99,yes,
KXBTCD-25MAY1510-T112249.99,no,
KXBTCD-25MAY1510-T111999.99,no,
KXBTCD-25MAY1510-T111749.99,no,
KXBTCD-25MAY1510-T111499.99,no,
KXBTCD-25MAY1510-T111249.99,no,
KXBTCD-25MAY1510-T110999.99,no,
KXBTCD-25MAY1510-T110749.99,no,
KXBTCD-25MAY1510-T110499.99,no,
KXBTCD-25MAY1510-T110249.99,no,
KXBTCD-25MAY1510-T109999.99,no,
KXBTCD-25MAY1510-T109749.99,no,
KXBTCD-25MAY1510-T109499.99,no,
KXBTCD-25MAY1510-T109249.99,no,
KXBTCD-25MAY1510-T108999.99,no,
KXBTCD-25MAY1510-T108749.99,no,
KXBTCD-25MAY1510-T108499.99,no,
KXBTCD-25MAY1510-T108249.99,no,
KXBTCD-25MAY1510-T107999.99,no,
KXBTCD-25MAY1510-T107749.99,no,
KXBTCD-25MAY1510-T107499.99,no,
KXBTCD-25MAY1510-T107249.99,no,
KXBTCD-25MAY1510-T106999.99,no,
KXBTCD-25MAY1510-T106749.99,no,
KXBTCD-25MAY1510-T106499.99,no,
KXBTCD-25MAY1510-T106249.99,no,
KXBTCD-25MAY1510-T105999.99,no,
KXBTCD-25MAY1510-T105749.99,no,
KXBTCD-25MAY1510-T105499.99,no,
KXBTCD-25MAY1510-T105249.99,no,
KXBTCD-25MAY1510-T104999.99,no,
KXBTCD-25MAY1510-T104749.99,no,
KXBTCD-25MAY1510-T104499.99,no,
KXBTCD-25MAY1510-T104249.99,no,
KXBTCD-25MAY1510-T103999.99,no,
KXBTCD-25MAY1510-T103749.99,no,
KXBTCD-25MAY1510-T103499.99,no,
KXBTCD-25MAY1510-T103249.99,no,
KXBTCD-25MAY1510-T102999.99,no,
KXBTCD-25MAY1510-T102749.99,no,
KXBTCD-25MAY1510-T102499.99,no,
KXBTCD-25MAY1510-T102249.99,no,
KXBTCD-25MAY1510-T101999.99,yes,
KXBTCD-25MAY1510-T101749.99,yes,
KXBTCD-25MAY1510-T99999.99,yes,
KXBTCD-25MAY1510-T99749.99,yes,
KXBTCD-25MAY1510-T99499.99,yes,
KXBTCD-25MAY1510-T99249.99,yes,
KXBTCD-25MAY1510-T98999.99,yes,
KXBTCD-25MAY1510-T98749.99,yes,
KXBTCD-25MAY1510-T98499.99,yes,
KXBTCD-25MAY1510-T98249.99,yes,
KXBTCD-25MAY1510-T97999.99,yes,
KXBTCD-25MAY1510-T97749.99,yes,
KXBTCD-25MAY1510-T101499.99,yes,
KXBTCD-25MAY1510-T101249.99,yes,
KXBTCD-25MAY1510-T100999.99,yes,
KXBTCD-25MAY1510-T100749.99,yes,
KXBTCD-25MAY1510-T100499.99,yes,
KXBTCD-25MAY1510-T100249.99,yes,
KXBTCD-25MAY1510-T97499.99,yes,
KXBTCD-25MAY1510-T97249.99,yes,
KXBTCD-25MAY1510-T96999.99,yes,
KXBTCD-25MAY1510-T96749.99,yes,
KXBTCD-25MAY1510-T96499.99,yes,
KXBTCD-25MAY1510-T96249.99,yes,
KXBTCD-25MAY1510-T95999.99,yes,
KXBTCD-25MAY1510-T95749.99,yes,
KXBTCD-25MAY1510-T95499.99,yes,
KXBTCD-25MAY1510-T95249.99,yes,
KXBTCD-25MAY1510-T94999.99,yes,
KXBTCD-25MAY1510-T94749.99,yes,
KXBTCD-25MAY1510-T94499.99,yes,
KXBTCD-25MAY1510-T94249.99,yes,
KXBTCD-25MAY1510-T93999.99,yes,
KXBTCD-25MAY1510-T93749.99,yes,
KXBTCD-25MAY1509-T112249.99,no,
KXBTCD-25MAY1509-T111999.99,no,
KXBTCD-25MAY1509-T111749.99,no,
KXBTCD-25MAY1509-T111499.99,no,
KXBTCD-25MAY1509-T111249.99,no,
KXBTCD-25MAY1509-T110999.99,no,
KXBTCD-25MAY1509-T110749.99,no,
KXBTCD-25MAY1509-T110499.99,no,
KXBTCD-25MAY1509-T110249.99,no,
KXBTCD-25MAY1509-T109999.99,no,
KXBTCD-25MAY1509-T109749.99,no,
KXBTCD-25MAY1509-T109499.99,no,
KXBTCD-25MAY1509-T109249.99,no,
KXBTCD-25MAY1509-T108999.99,no,
KXBTCD-25MAY1509-T108749.99,no,
KXBTCD-25MAY1509-T108499.99,no,
KXBTCD-25MAY1509-T108249.99,no,
KXBTCD-25MAY1509-T107999.99,no,
KXBTCD-25MAY1509-T107749.99,no,
KXBTCD-25MAY1509-T107499.99,no,
KXBTCD-25MAY1509-T107249.99,no,
KXBTCD-25MAY1509-T106999.99,no,
KXBTCD-25MAY1509-T106749.99,no,
KXBTCD-25MAY1509-T106499.99,no,
KXBTCD-25MAY1509-T106249.99,no,
KXBTCD-25MAY1509-T105999.99,no,
KXBTCD-25MAY1509-T105749.99,no,
KXBTCD-25MAY1509-T105499.99,no,
KXBTCD-25MAY1509-T105249.99,no,
KXBTCD-25MAY1509-T104999.99,no,
KXBTCD-25MAY1509-T104749.99,no,
KXBTCD-25MAY1509-T104499.99,no,
KXBTCD-25MAY1509-T104249.99,no,
KXBTCD-25MAY1509-T103999.99,no,
KXBTCD-25MAY1509-T103749.99,no,
KXBTCD-25MAY1509-T103499.99,no,
KXBTCD-25MAY1509-T103249.99,no,
KXBTCD-25MAY1509-T102999.99,no,
KXBTCD-25MAY1509-T102749.99,no,
KXBTCD-25MAY1509-T102499.99,yes,
KXBTCD-25MAY1509-T102249.99,yes,
KXBTCD-25MAY1509-T101999.99,yes,
KXBTCD-25MAY1509-T101749.99,yes,
KXBTCD-25MAY1509-T99999.99,yes,
KXBTCD-25MAY1509-T99749.99,yes,
KXBTCD-25MAY1509-T99499.99,yes,
KXBTCD-25MAY1509-T99249.99,yes,
KXBTCD-25MAY1509-T98999.99,yes,
KXBTCD-25MAY1509-T98749.99,yes,
KXBTCD-25MAY1509-T98499.99,yes,
KXBTCD-25MAY1509-T98249.99,yes,
KXBTCD-25MAY1509-T97999.99,yes,
KXBTCD-25MAY1509-T97749.99,yes,
KXBTCD-25MAY1509-T97499.99,yes,
KXBTCD-25MAY1509-T101499.99,yes,
KXBTCD-25MAY1509-T101249.99,yes,
KXBTCD-25MAY1509-T100999.99,yes,
KXBTCD-25MAY1509-T100749.99,yes,
KXBTCD-25MAY1509-T100499.99,yes,
KXBTCD-25MAY1509-T100249.99,yes,
KXBTCD-25MAY1509-T97249.99,yes,
KXBTCD-25MAY1509-T96999.99,yes,
KXBTCD-25MAY1509-T96749.99,yes,
KXBTCD-25MAY1509-T96499.99,yes,
KXBTCD-25MAY1509-T96249.99,yes,
KXBTCD-25MAY1509-T95999.99,yes,
KXBTCD-25MAY1509-T95749.99,yes,
KXBTCD-25MAY1509-T95499.99,yes,
KXBTCD-25MAY1509-T95249.99,yes,
KXBTCD-25MAY1509-T94999.99,yes,
KXBTCD-25MAY1509-T94749.99,yes,
KXBTCD-25MAY1509-T94499.99,yes,
KXBTCD-25MAY1509-T94249.99,yes,
KXBTCD-25MAY1509-T93999.99,yes,
KXBTCD-25MAY1509-T93749.99,yes,
KXBTCD-25MAY1500-T111749.99,no,
KXBTCD-25MAY1500-T111499.99,no,
KXBTCD-25MAY1500-T111249.99,no,
KXBTCD-25MAY1500-T110999.99,no,
KXBTCD-25MAY1500-T110749.99,no,
KXBTCD-25MAY1500-T110499.99,no,
KXBTCD-25MAY1500-T110249.99,no,
KXBTCD-25MAY1500-T109999.99,no,
KXBTCD-25MAY1500-T109749.99,no,
KXBTCD-25MAY1500-T109499.99,no,
KXBTCD-25MAY1500-T109249.99,no,
KXBTCD-25MAY1500-T108999.99,no,
KXBTCD-25MAY1500-T108749.99,no,
KXBTCD-25MAY1500-T108499.99,no,
KXBTCD-25MAY1500-T108249.99,no,
KXBTCD-25MAY1500-T107999.99,no,
KXBTCD-25MAY1500-T107749.99,no,
KXBTCD-25MAY1500-T107499.99,no,
KXBTCD-25MAY1500-T107249.99,no,
KXBTCD-25MAY1500-T106999.99,no,
KXBTCD-25MAY1500-T106749.99,no,
KXBTCD-25MAY1500-T106499.99,no,
KXBTCD-25MAY1500-T106249.99,no,
KXBTCD-25MAY1500-T105999.99,no,
KXBTCD-25MAY1500-T105749.99,no,
KXBTCD-25MAY1500-T105499.99,no,
KXBTCD-25MAY1500-T105249.99,no,
KXBTCD-25MAY1500-T104999.99,no,
KXBTCD-25MAY1500-T104749.99,no,
KXBTCD-25MAY1500-T104499.99,no,
KXBTCD-25MAY1500-T104249.99,no,
KXBTCD-25MAY1500-T103999.99,no,
KXBTCD-25MAY1500-T103749.99,no,
KXBTCD-25MAY1500-T103499.99,no,
KXBTCD-25MAY1500-T103249.99,no,
KXBTCD-25MAY1500-T102999.99,no,
KXBTCD-25MAY1500-T102749.99,yes,
KXBTCD-25MAY1500-T102499.99,yes,
KXBTCD-25MAY1500-T102249.99,yes,
KXBTCD-25MAY1500-T101999.99,yes,
KXBTCD-25MAY1500-T101749.99,yes,
KXBTCD-25MAY1500-T101499.99,yes,
KXBTCD-25MAY1500-T101249.99,yes,
KXBTCD-25MAY1500-T100999.99,yes,
KXBTCD-25MAY1500-T100749.99,yes,
KXBTCD-25MAY1500-T99999.99,yes,
KXBTCD-25MAY1500-T99749.99,yes,
KXBTCD-25MAY1500-T99499.99,yes,
KXBTCD-25MAY1500-T99249.99,yes,
KXBTCD-25MAY1500-T98999.99,yes,
KXBTCD-25MAY1500-T98749.99,yes,
KXBTCD-25MAY1500-T98499.99,yes,
KXBTCD-25MAY1500-T98249.99,yes,
KXBTCD-25MAY1500-T97999.99,yes,
KXBTCD-25MAY1500-T97749.99,yes,
KXBTCD-25MAY1500-T97499.99,yes,
KXBTCD-25MAY1500-T97249.99,yes,
KXBTCD-25MAY1500-T96999.99,yes,
KXBTCD-25MAY1500-T100499.99,yes,
KXBTCD-25MAY1500-T100249.99,yes,
KXBTCD-25MAY1500-T96749.99,yes,
KXBTCD-25MAY1500-T96499.99,yes,
KXBTCD-25MAY1500-T96249.99,yes,
KXBTCD-25MAY1500-T95999.99,yes,
KXBTCD-25MAY1500-T95749.99,yes,
KXBTCD-25MAY1500-T95499.99,yes,
KXBTCD-25MAY1500-T95249.99,yes,
KXBTCD-25MAY1500-T94999.99,yes,
KXBTCD-25MAY1500-T94749.99,yes,
KXBTCD-25MAY1500-T94499.99,yes,
KXBTCD-25MAY1500-T94249.99,yes,
KXBTCD-25MAY1500-T93999.99,yes,
KXBTCD-25MAY1500-T93749.99,yes,
KXBTCD-25MAY1500-T93499.99,yes,
KXBTCD-25MAY1500-T93249.99,yes,
KXBTCD-25MAY1423-T111749.99,no,
KXBTCD-25MAY1423-T111499.99,no,
KXBTCD-25MAY1423-T111249.99,no,
KXBTCD-25MAY1423-T110999.99,no,
KXBTCD-25MAY1423-T110749.99,no,
KXBTCD-25MAY1423-T110499.99,no,
KXBTCD-25MAY1423-T110249.99,no,
KXBTCD-25MAY1423-T109999.99,no,
KXBTCD-25MAY1423-T109749.99,no,
KXBTCD-25MAY1423-T109499.99,no,
KXBTCD-25MAY1423-T109249.99,no,
KXBTCD-25MAY1423-T108999.99,no,
KXBTCD-25MAY1423-T108749.99,no,
KXBTCD-25MAY1423-T108499.99,no,
KXBTCD-25MAY1423-T108249.99,no,
KXBTCD-25MAY1423-T107999.99,no,
KXBTCD-25MAY1423-T107749.99,no,
KXBTCD-25MAY1423-T107499.99,no,
KXBTCD-25MAY1423-T107249.99,no,
KXBTCD-25MAY1423-T106999.99,no,
KXBTCD-25MAY1423-T106749.99,no,
KXBTCD-25MAY1423-T106499.99,no,
KXBTCD-25MAY1423-T106249.99,no,
KXBTCD-25MAY1423-T105999.99,no,
KXBTCD-25MAY1423-T105749.99,no,
KXBTCD-25MAY1423-T105499.99,no,
KXBTCD-25MAY1423-T105249.99,no,
KXBTCD-25MAY1423-T104999.99,no,
KXBTCD-25MAY1423-T104749.99,no,
KXBTCD-25MAY1423-T104499.99,no,
KXBTCD-25MAY1423-T104249.99,no,
KXBTCD-25MAY1423-T103999.99,no,
KXBTCD-25MAY1423-T103749.99,no,
KXBTCD-25MAY1423-T103499.99,no,
KXBTCD-25MAY1423-T103249.99,no,
KXBTCD-25MAY1423-T102999.99,yes,
KXBTCD-25MAY1423-T102749.99,yes,
KXBTCD-25MAY1423-T102499.99,yes,
KXBTCD-25MAY1423-T102249.99,yes,
KXBTCD-25MAY1423-T101999.99,yes,
KXBTCD-25MAY1423-T99999.99,yes,
KXBTCD-25MAY1423-T99749.99,yes,
KXBTCD-25MAY1423-T99499.99,yes,
KXBTCD-25MAY1423-T99249.99,yes,
KXBTCD-25MAY1423-T98999.99,yes,
KXBTCD-25MAY1423-T98749.99,yes,
KXBTCD-25MAY1423-T98499.99,yes,
KXBTCD-25MAY1423-T98249.99,yes,
KXBTCD-25MAY1423-T97999.99,yes,
KXBTCD-25MAY1423-T97749.99,yes,
KXBTCD-25MAY1423-T101749.99,yes,
KXBTCD-25MAY1423-T101499.99,yes,
KXBTCD-25MAY1423-T101249.99,yes,
KXBTCD-25MAY1423-T100999.99,yes,
KXBTCD-25MAY1423-T100749.99,yes,
KXBTCD-25MAY1423-T100499.99,yes,
KXBTCD-25MAY1423-T100249.99,yes,
KXBTCD-25MAY1423-T97499.99,yes,
KXBTCD-25MAY1423-T97249.99,yes,
KXBTCD-25MAY1423-T96999.99,yes,
KXBTCD-25MAY1423-T96749.99,yes,
KXBTCD-25MAY1423-T96499.99,yes,
KXBTCD-25MAY1423-T96249.99,yes,
KXBTCD-25MAY1423-T95999.99,yes,
KXBTCD-25MAY1423-T95749.99,yes,
KXBTCD-25MAY1423-T95499.99,yes,
KXBTCD-25MAY1423-T95249.99,yes,
KXBTCD-25MAY1423-T94999.99,yes,
KXBTCD-25MAY1423-T94749.99,yes,
KXBTCD-25MAY1423-T94499.99,yes,
KXBTCD-25MAY1423-T94249.99,yes,
KXBTCD-25MAY1423-T93999.99,yes,
KXBTCD-25MAY1423-T93749.99,yes,
KXBTCD-25MAY1423-T93499.99,yes,
KXBTCD-25MAY1423-T93249.99,yes,
KXBTCD-25MAY1422-T111749.99,no,
KXBTCD-25MAY1422-T111499.99,no,
KXBTCD-25MAY1422-T111249.99,no,
KXBTCD-25MAY1422-T110999.99,no,
KXBTCD-25MAY1422-T110749.99,no,
KXBTCD-25MAY1422-T110499.99,no,
KXBTCD-25MAY1422-T110249.99,no,
KXBTCD-25MAY1422-T109999.99,no,
KXBTCD-25MAY1422-T109749.99,no,
KXBTCD-25MAY1422-T109499.99,no,
KXBTCD-25MAY1422-T109249.99,no,
KXBTCD-25MAY1422-T108999.99,no,
KXBTCD-25MAY1422-T108749.99,no,
KXBTCD-25MAY1422-T108499.99,no,
KXBTCD-25MAY1422-T108249.99,no,
KXBTCD-25MAY1422-T107999.99,no,
KXBTCD-25MAY1422-T107749.99,no,
KXBTCD-25MAY1422-T107499.99,no,
KXBTCD-25MAY1422-T107249.99,no,
KXBTCD-25MAY1422-T106999.99,no,
KXBTCD-25MAY1422-T106749.99,no,
KXBTCD-25MAY1422-T106499.99,no,
